filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,asm_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,asm_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,asm_B,entropy_B
im_1.png,56.6385,56.64858125,73.5093,0.2741145509450317,0.25715481922224104,0.8730906782891859,0.4302542760194038,0.840794382577077,0.18534576131553746,11.867567257027536,0.3014303184339294,0.28054420590951057,0.8617906740629555,0.4197742257246537,0.8274900478423135,0.17646055488041362,12.13637535852722,0.2982500777319239,0.27688437494111223,0.8636590954845034,0.4034399741188996,0.8598071750367006,0.16298346687346948,12.727878853104745
im_2.png,61.850375,62.195475,78.11960625,0.2694191069779712,0.2524128774316744,0.8754474754596236,0.4492965531066002,0.8252066715105835,0.20211438274135668,11.47050388640988,0.3042868213767503,0.28181286549707607,0.8612895515871303,0.4275731218473936,0.8198053214412013,0.18307909836289452,12.045234063374597,0.299670157536699,0.27693046840158053,0.8637496631310135,0.40473395548267677,0.8552293328482982,0.16405360579446845,12.661881081280578
im_3.png,61.588975,58.8897625,76.7054125,0.2721488283679123,0.25057694753801807,0.876781563955193,0.4600429068955504,0.8108188580142793,0.21186507965469167,11.210525096005757,0.3054106326279359,0.2794256827846559,0.8627964878105652,0.4372651323489582,0.8037144626355731,0.1914575546565238,11.725436383474653,0.28734487770177336,0.26416297243735903,0.8701524554543111,0.44439820869982627,0.8224459000497608,0.19769738419411376,11.7252621516839
im_4.png,68.9177875,65.709475,84.7106875,0.31562567132116,0.2805601802124357,0.8630483947063483,0.4349249353765697,0.8177938054448725,0.18943987210147578,12.084797661570233,0.35176643048724565,0.30976772287862503,0.8491259635929614,0.41503487751774093,0.8113402194115457,0.1725587076001725,12.576807618081,0.3432671591258849,0.30108149446297455,0.8534772183366676,0.3958826829736676,0.8472966044294294,0.15699512873863924,13.08936031168042
im_1.png,59.4031375,58.96823125,77.5473375,0.25056442013555186,0.238092654882821,0.8821413063287216,0.4639599440147232,0.8228070070148378,0.21548325593637938,11.054182808839341,0.2790143709838506,0.26236189235620383,0.8704239751115228,0.44938682198204644,0.8110644317789907,0.20219740178386564,11.43164526746039,0.2768763504940296,0.25906028778085566,0.8721795058897451,0.4467404853242303,0.8296597752443987,0.1997996085209765,11.684032240556515
im_2.png,62.00425625,60.86805,79.0356125,0.2375244109647553,0.23086762174860714,0.8852247069397116,0.44646796121278565,0.853399205327328,0.1995618779195864,11.400748793531099,0.26617068595674653,0.25623675024026227,0.8728648037005089,0.43165710657374357,0.841740039726565,0.1865802699782011,11.77099928174476,0.2733318493602428,0.2614464890295915,0.8704549043674575,0.4034481808152413,0.8741066440721599,0.16300937062557086,12.622016972895052
im_3.png,63.87145,61.1110125,79.03989375,0.25505388628212133,0.24234970257724506,0.8800663533016866,0.4648691709659233,0.8197320936005144,0.21633358864112529,11.101818177442231,0.2914088832670649,0.27400270334357185,0.8647050799994825,0.43884076566732166,0.8113098639676175,0.1928423348399708,11.680295460140321,0.28370277589336756,0.26624393455443124,0.8685905514646335,0.43181412338903025,0.8342686722096525,0.18669849218428256,11.95096538435667
im_4.png,71.49375625,68.7199875,88.4912125,0.30099003775101907,0.2715316329671295,0.8669896448480919,0.4069900425711564,0.8657824393967352,0.16590034110885127,12.829791444448183,0.3396432615058951,0.302749193629437,0.8521221721846466,0.3921470902997741,0.8544509836363163,0.1540644551812419,13.242084924305809,0.345660450468276,0.30374018143730247,0.8520894262281532,0.36354687792435036,0.8830528589860823,0.13243001980554725,13.998890849640949
im_1.png,62.20155625,60.9776,79.09416875,0.26948676515851033,0.2524927528721552,0.8754092589898091,0.45625751679306975,0.8156130352811268,0.20841170143569826,11.310226658799955,0.30427644534268,0.2823701209477327,0.8609581217629675,0.4363832852581997,0.8037473373610737,0.1906945083958521,11.780803042681498,0.3039184230940762,0.2804876657495871,0.8620366055108454,0.4197975574618284,0.836573066855848,0.17646868277688188,12.340636046413959
im_2.png,65.4091875,66.53773125,83.7769125,0.2723394443188172,0.25359473637100266,0.8749667243816743,0.4604411675895722,0.8165937276723791,0.2122773147589374,11.340360919594808,0.30641967936759207,0.2827659413257455,0.8608778664203408,0.4425612099255588,0.8072993136423146,0.1961458549493542,11.829474581077761,0.30861370217523776,0.2828203968568036,0.8610524035302923,0.4162657319764387,0.842376180388183,0.17356176005823978,12.485088880091292
im_3.png,63.10225,60.2745,79.09346875,0.2621606334131067,0.24637808493665253,0.87834895601785,0.4622992180546388,0.8178902140080667,0.21394749989113482,11.192316340401947,0.297839641396725,0.27748390399557793,0.8632542374927065,0.4349323950968823,0.8122857698835929,0.18942304826339817,11.792387497362505,0.28344229543156146,0.26369946247196946,0.8700832342474392,0.4389301727147216,0.8318994799497247,0.19287566862978794,11.869823647605092
im_4.png,66.8128375,63.6887875,81.39080625,0.29843469105093556,0.2716185749461371,0.8666936430328516,0.4357062414362519,0.8270812652154572,0.19011462479540622,11.998836647936065,0.3385761945590793,0.3043594418376768,0.8510518851826667,0.4134897002770393,0.8179645302178549,0.17128239819435037,12.536785928308031,0.3350227974384584,0.29945411382466197,0.8536336911272402,0.3925354439959869,0.8516245516724584,0.1543696785424536,13.12607265258259
im_1.png,58.12958125,63.7555125,65.51321875,0.22893977189213643,0.21992949557477656,0.8909096641906286,0.4740327276120271,0.8375989672942241,0.224916247737838,10.857692582551708,0.25454875833066387,0.24286103337918732,0.8797163608588296,0.4517698809508437,0.8372276018138531,0.20432923571313522,11.410616217193521,0.26050978008932113,0.24604186688525825,0.8783940073296674,0.44249399875375567,0.846965167589749,0.19603455380535345,11.724744127729572
